9_0 Buchnera_aphidicola
11884_1 Y73_sarcoma_virus
11885_1 Fujinami_sarcoma_virus
11886_1 Rous_sarcoma_virus
11901_1 Bovine_leukemia_virus
11908_1 Human_T-lymphotropic_virus_1
11909_1 Human_T-lymphotropic_virus_2
11946_1 Avian_leukemia_virus
11958_1 Avian_carcinoma_virus
11976_1 Rabbit_hemorrhagic_disease_virus
11978_1 Feline_calicivirus
11986_1 Carnation_mottle_virus
11987_1 Melon_necrotic_spot_virus
11988_1 Turnip_crinkle_virus
12022_1 Enterobacterio_phage_MS2
12023_1 Pseudomonas_phage_PP7
12024_1 Pseudomonas_phage_PRR1
12027_1 Enterobacteria_phage_SP
12041_1 Bean_leafroll_virus
12042_1 Beet_western_yellows_virus
12045_1 Potato_leafroll_virus
12049_1 Soybean_dwarf_virus
12055_1 Tobacco_necrosis_virus_A
12056_1 Tobacco_necrosis_virus_D
12063_1 Human_parechovirus_1
12064_1 Enterovirus_E
12072_1 Coxsackievirus_B3
12092_1 Hepatovirus_A
12104_1 Encephalomyocarditis_virus
12118_1 Foot-and-mouth_disease_virus_-_type_O
12131_1 Rhinovirus_B14
12136_1 Cricket_paralysis_virus
12138_1 Maize_chlorotic_mottle_virus
12139_1 Southern_bean_mosaic_virus
12142_1 Artichoke_mottled_crinkle_virus
12143_1 Cucumber_necrosis_virus
12144_1 Cymbidium_ringspot_virus
12145_1 Tomato_bushy_stunt_virus
12149_1 Belladonna_mottle_virus
12150_1 Cacao_yellow_mosaic_virus
12151_1 Eggplant_mosaic_virus
12152_1 Erysimum_latent_virus
12153_1 Ononis_yellow_mosaic_virus
12154_1 Turnip_yellow_mosaic_virus
12157_1 Clitoria_yellow_vein_virus
12158_1 Kennedya_yellow_mosaic_virus
12161_1 Beet_yellows_virus
12162_1 Citrus_tristeza_virus
12164_1 Carnation_latent_virus
12165_1 Chrysanthemum_virus_B
12166_1 Poplar_mosaic_virus
12167_1 Potato_virus_M
12169_1 Potato_virus_S
12171_1 Helenium_virus_S
12173_1 Lily_symptomless_virus
12175_1 Apple_chlorotic_leaf_spot_virus
12177_1 Clover_yellow_mosaic_virus
12178_1 Cymbidium_mosaic_virus
12179_1 Foxtail_mosaic_virus
12180_1 Narcissus_mosaic_virus
12181_1 Papaya_mosaic_virus
12182_1 Potato_aucuba_mosaic_virus
12183_1 Potato_virus_X
12187_1 Strawberry_mild_yellow_edge_virus
12188_1 White_clover_mosaic_virus
12194_1 Lily_virus_X
12196_1 Bean_common_mosaic_virus
12197_1 Bean_yellow_mosaic_virus
12198_1 Clover_yellow_vein_virus
12199_1 Cowpea_aphid-borne_mosaic_virus
12201_1 Gloriosa_stripe_mosaic_virus
12202_1 Lettuce_mosaic_virus
12203_1 Maize_dwarf_mosaic_virus
12204_1 Ornithogalum_mosaic_virus
12205_1 Papaya_ringspot_virus
12208_1 Pea_seed-borne_mosaic_virus
12209_1 Pepper_mottle_virus
12210_1 Pepper_severe_mosaic_virus
12211_1 Plum_pox_virus
12215_1 Potato_virus_A
12216_1 Potato_virus_Y
12222_1 Soybean_mosaic_virus
12224_1 Sugarcane_mosaic_virus
12227_1 Tobacco_etch_virus
12228_1 Tobacco_vein_mottling_virus
12230_1 Turnip_mosaic_virus
12232_1 Zucchini_yellow_mosaic_virus
12235_1 Cucumber_green_mottle_mosaic_virus
12238_1 Odontoglossum_ringspot_virus
12239_1 Pepper_mild_mottle_virus
12241_1 Tobacco_mild_green_mosaic_virus
12242_1 Tobacco_mosaic_virus
12253_1 Tomato_mosaic_virus
12259_1 Andean_potato_mottle_virus
12260_1 Bean_pod_mottle_virus
12261_1 Cowpea_severe_mosaic_virus
12262_1 Red_clover_mottle_virus
12263_1 Squash_mosaic_virus
12264_1 Cowpea_mosaic_virus
12267_1 Red_clover_necrotic_mosaic_virus
12268_1 Carnation_ringspot_virus
12271_1 Arabis_mosaic_virus
12273_1 Grapevine_chrome_mosaic_virus
12274_1 Grapevine_fanleaf_virus
12275_1 Tomato_black_ring_virus
12280_1 Tomato_ringspot_virus
12282_1 Tobacco_ringspot_virus
12285_1 Black_beetle_virus
12286_1 Boolarra_virus
12287_1 Flock_House_virus
12288_1 Nodamura_virus
12294_1 Pea_early-browning_virus
12295_1 Tobacco_rattle_virus
12301_1 Broad_bean_mottle_virus
12302_1 Brome_mosaic_virus
12303_1 Cowpea_chlorotic_mottle_virus
12305_1 Cucumber_mosaic_virus
12313_1 Peanut_stunt_virus
12315_1 Tomato_aspermy_virus
12317_1 Tobacco_streak_virus
12319_1 Apple_mosaic_virus
12321_1 Alfalfa_mosaic_virus
12327_1 Barley_stripe_mosaic_virus
12330_1 Maize_stripe_tenuivirus
12331_1 Rice_stripe_tenuivirus
12332_1 Rice_hoja_blanca_tenuivirus
12336_1 Clostridium_phage_c-st
12345_1 Bacillus_virus_GA1
12348_1 Lactobacillus_phage_LL-H
12353_1 Enterobacteria_phage_RB69
12360_1 Staphylococcus_virus_11
12390_1 Lactococcus_phage_phiLC3
12402_1 Streptococcus_phage_EJ-1
12407_1 Salmonella_virus_PsP3
12417_1 Lactobacillus_phage_phiadh
12430_1 Garlic_virus_D
12431_1 Garlic_virus_C
12432_1 Garlic_virus_B
12433_1 Garlic_virus_A
12444_1 Satellite_tobacco_necrosis_virus_2
12450_1 Saccharomyces_cerevisiae_killer_virus_M1
12451_1 Raspberry_bushy_dwarf_virus
12458_1 Garlic_latent_virus
12461_1 Hepatitis_E_virus
12465_1 Barley_yellow_mosaic_virus
12466_1 Barley_mild_mosaic_virus
12470_1 Lucerne_transient_streak_virus
12471_1 Solanum_nodiflorum_mottle_virus
12472_1 Subterranean_clover_mottle_virus
12473_1 Velvet_tobacco_mottle_virus
12475_1 Hepatitis_delta_virus
12480_1 African_green_monkey_polyomavirus
12509_1 Human_herpesvirus_4_type_2
12524_1 Junonia_coenia_densovirus
12530_1 Leishmania_RNA_virus_1_-_4
12538_1 Mokola_lyssavirus
12541_1 Nudaurelia_capensis_omega_virus
12542_1 Omsk_hemorrhagic_fever_virus
12558_1 Sesbania_mosaic_virus
12585_1 Banana_bunchy_top_virus
12615_1 Cherry_leaf_roll_virus
12618_1 Chicken_anemia_virus
12627_1 Cowpea_mottle_virus
12639_1 Duck_hepatitis_B_virus
12643_1 Ectromelia_virus
12657_1 Equid_gammaherpesvirus_2
12730_1 Human_respirovirus_1
12742_1 Infectious_flacherie_virus
12777_1 Parsnip_yellow_fleck_virus
12809_1 Raspberry_ringspot_virus
12814_1 Respiratory_syncytial_virus
12844_1 Sweet_potato_feathery_mottle_virus
12851_1 Tomato_chlorotic_spot_virus
12881_1 Satellite_tobacco_mosaic_virus
12968_1 Blastocystis_hominis
13035_0 Dactylococcopsis_salina_PCC_8305
13037_0 Danaus_plexippus
13146_0 Melopsittacus_undulatus
13164_0 Myzus_persicae
13249_0 Rhodnius_prolixus
13290_1 Tilletia_caries
13333_0 Amborella_trichopoda
13616_0 Monodelphis_domestica
13686_0 Solenopsis_invicta
13706_1 Syncephalastrum_racemosum
13735_0 Pelodiscus_sinensis
15368_0 Brachypodium_distachyon
22663_0 Punica_granatum
27334_1 Penicillium_expansum
27337_1 Verticillium_dahliae
27342_1 Schizopora_paradoxa
27349_1 Puccinia_sorghi
27996_1 Cytauxzoon_felis
28005_1 Strigomonas_culicis
28028_0 Corynebacterium_flavescens
28031_0 Lysinibacillus_fusiformis
28034_0 Sulfobacillus_thermosulfidooxidans
28035_0 Staphylococcus_lugdunensis
28037_0 Streptococcus_mitis
28037_1 Streptococcus_mitis
28038_0 Lactobacillus_curvatus
28072_0 Nostoc_sp._PCC_7524
28083_0 Legionella_birminghamensis
28084_0 Legionella_cherrii
28091_0 Neisseria_weaveri
28092_0 Robbsia_andropogonis
28110_0 Francisella_philomiragia
28116_0 Bacteroides_ovatus
28131_0 Prevotella_intermedia
28152_0 Yersinia_kristensenii
28173_0 Vibrio_nigripulchritudo
28229_0 Colwellia_psychrerythraea
28274_1 Avian_avulavirus_4
28288_1 Hyphantria_cunea_nucleopolyhedrovirus
28289_1 Cydia_pomonella_granulovirus
28295_1 Porcine_epidemic_diarrhea_virus
28300_1 Heron_hepatitis_B_virus
28311_1 Human_papillomavirus_type_63
28314_1 Aleutian_mink_disease_virus
28321_1 Amsacta_moorei_entomopoxvirus
28344_1 Porcine_reproductive_and_respiratory_syndrome_virus
28347_1 Apple_stem_grooving_virus
28348_1 Sweet_clover_necrotic_mosaic_virus
28350_1 Tomato_leaf_curl_virus
28351_1 Strawberry_latent_ringspot_virus
28354_1 Plantago_asiatica_mosaic_virus
28355_1 Peanut_clump_virus
28358_1 Corynebacterium_phage_BFK20
28369_1 Mycobacterium_virus_D29
28375_1 Soil-borne_wheat_mosaic_virus
28377_0 Anolis_carolinensis
28452_0 Leptospira_alstonii
28532_0 Tarenaya_hassleriana
28573_1 Talaromyces_islandicus
28588_0 Zeugodacus_cucurbitae
28612_0 Rhagoletis_zephyria
28737_0 Elephantulus_edwardii
28743_0 Cyprinodon_variegatus
28875_1 Rotavirus_A
28882_1 Ustilago_maydis_virus_H1
28892_0 Methanofollis_liminatans_DSM_4140
28985_1 Kluyveromyces_lactis
29029_0 Drosophila_eugracilis
29030_0 Drosophila_takahashii
29031_0 Phlebotomus_papatasi
29053_0 Copidosoma_floridanum
29058_0 Helicoverpa_armigera
29073_0 Ursus_maritimus
29078_0 Eptesicus_fuscus
29088_0 Neomonachus_schauinslandi
29159_0 Crassostrea_gigas
29252_1 Escherichia_virus_186
29255_1 Giardia_lamblia_virus
29256_1 Trichomonas_vaginalis_virus
29271_1 Dasheen_mosaic_virus
29272_1 Turnip_vein-clearing_virus
29284_0 Halorubrum_trapanicum
29332_0 Domibacillus_aminovorans
29343_0 [Clostridium]_cellulosi
29354_0 [Clostridium]_celerecrescens
29379_0 Staphylococcus_auricularis
29385_0 Staphylococcus_saprophyticus
29388_0 Staphylococcus_capitis
29397_0 Lactobacillus_delbrueckii_subsp._lactis
29422_0 Legionella_brunensis
29430_0 Acinetobacter_haemolyticus
29433_0 Moraxella_ovis
29485_0 Yersinia_rohdei
29486_0 Yersinia_ruckeri
29489_0 Aeromonas_enteropelogenes
29540_0 Natrialba_asiatica_DSM_12278
29542_0 Pelobacter_acetylenicus
29554_0 Mycoplasma_canadense
29555_0 Mycoplasma_canis
29559_0 Mycoplasma_hyosynoviae
29655_0 Zostera_marina
29729_0 Gossypium_arboreum
29730_0 Gossypium_raimondii
29760_0 Vitis_vinifera
29833_1 Hanseniaspora_uvarum
29845_1 Penicillium_vulpinum
30019_0 Drosophila_busckii
30023_0 Drosophila_elegans
30025_0 Drosophila_ficusphila
30069_0 Anopheles_stephensi
30419_0 Opisthocomus_hoazin
30455_0 Fulmarus_glacialis
30521_0 Bos_grunniens
30538_0 Vicugna_pacos
30608_0 Microcebus_murinus
30611_0 Otolemur_garnettii
30732_0 Oryzias_melastigma
31033_0 Takifugu_rubripes
31234_0 Caenorhabditis_remanei
31271_1 Plasmodium_chabaudi_chabaudi
31503_1 Satellite_maize_white_line_mosaic_virus
31507_1 Anticarsia_gemmatalis_nucleopolyhedrovirus
31532_1 Lactococcus_virus_sk1
31533_1 Escherichia_phage_RB3
31535_1 Pseudomonas_virus_D3
31537_1 Lactococcus_virus_c2
31559_1 Cacao_swollen_shoot_virus
31598_1 Simian_parvovirus
31600_1 Indian_cassava_mosaic_virus
31602_1 Bean_calico_mosaic_virus
31604_1 Small_ruminant_morbillivirus
31612_1 Adelaide_River_virus
31631_1 Human_coronavirus_OC43
31658_1 Cell_fusing_agent_virus
31711_1 Cardamine_chlorotic_fleck_virus
31713_1 Lettuce_infectious_yellows_virus
31721_1 Beet_necrotic_yellow_vein_virus
31722_1 Blueberry_scorch_virus
31732_1 Passion_fruit_woodiness_virus
31741_1 Wheat_streak_mosaic_virus
31742_1 Johnsongrass_mosaic_virus
31743_1 Sweet_potato_latent_virus
31744_1 Rice_yellow_mottle_virus
31749_1 Obuda_pepper_virus
31750_1 Pepper_ringspot_virus
31754_1 Lactococcus_phage_BK5-T
31757_1 Mycobacterium_virus_L5
31770_1 Shallot_virus_X
31958_0 Amycolatopsis_orientalis
32002_0 Achromobacter_denitrificans
32024_0 Campylobacter_sputorum_biovar_sputorum
32051_0 Synechococcus_sp._WH_7803
32057_0 Calothrix_sp._PCC_7103
32264_0 Tetranychus_urticae
32507_0 Neolamprologus_brichardi
32536_0 Acinonyx_jubatus
32603_1 Human_betaherpesvirus_6A
32604_1 Human_betaherpesvirus_6B
32612_1 Lettuce_necrotic_yellows_virus
32615_1 Puma_lentivirus_14
32619_1 Sorghum_mosaic_virus
32620_1 Iris_severe_mosaic_virus
32624_1 Lily_mottle_virus
32625_1 Mushroom_bacilliform_virus
32629_1 Indian_peanut_clump_virus
33014_0 Clavibacter_insidiosus
33033_0 Parvimonas_micra
33050_0 Sphingopyxis_macrogoltabida
33050_1 Sphingopyxis_macrogoltabida
33097_0 Gonium_pectorale
33119_0 Petunia_axillaris
33203_1 Purpureocillium_lilacinum
33706_1 Caviid_betaherpesvirus_2
33708_1 Murid_gammaherpesvirus_4
33724_1 Nilaparvata_lugens_reovirus
33726_1 Mungbean_yellow_mosaic_virus
33743_1 Kyasanur_Forest_disease_virus
33745_1 Hepatitis_C_virus_genotype_4
33746_1 Hepatitis_C_virus_genotype_5
33747_1 Simian_T-lymphotropic_virus_1
33748_1 Simian_T-lymphotropic_virus_2
33756_1 European_brown_hare_syndrome_virus
33757_1 Coxsackievirus_A2
33760_1 Prune_dwarf_virus
33761_1 Groundnut_rosette_assistor_virus
33763_1 Peanut_mottle_virus
33765_1 Tobacco_vein_banding_mosaic_virus
33771_1 Halorubrum_phage_HF2
33773_1 Olive_latent_virus_2
33888_0 Rathayibacter_tritici
33935_0 Lysinibacillus_macroides
33987_0 Exiguobacterium_aurantiacum
34004_0 Paracoccus_aminovorans
34007_0 Paracoccus_versutus
34062_0 Moraxella_osloensis
34638_0 Galendromus_occidentalis
34720_0 Trachymyrmex_septentrionalis
34740_0 Heliconius_melpomene
34839_0 Chinchilla_lanigera
34882_0 Enhydra_lutris
35019_0 Thamnophis_sirtalis
35238_1 Mycoplasma_virus_P1
35241_1 Lactococcus_phage_Tuc2009
35243_1 Ateline_alphaherpesvirus_1
35246_1 Cercopithecine_alphaherpesvirus_9
35250_1 Gallid_alphaherpesvirus_3
35252_1 Alcelaphine_gammaherpesvirus_1
35254_1 Cryptophlebia_leucotreta_granulovirus
35258_1 Lambdapapillomavirus_2
35265_1 Porcine_adenovirus_3
35267_1 Porcine_adenovirus_4
35269_1 Woodchuck_hepatitis_virus
35279_1 Meaban_virus
35280_1 Pelargonium_leaf_curl_virus
35281_1 Paprika_mild_mottle_virus
35285_1 Wheat_spindle_streak_mosaic_virus
35286_1 Bamboo_mosaic_virus
35287_1 Rice_tungro_spherical_virus
35288_1 Grapevine_virus_A
35289_1 Grapevine_virus_B
35291_1 Pelargonium_flower_break_virus
35297_1 Striped_Jack_nervous_necrosis_virus
35302_1 Avian_avulavirus_2
35304_1 Bunyamwera_virus
35306_1 Simbu_orthobunyavirus
35308_1 Anopheles_B_virus
35310_1 Bwamba_orthobunyavirus
35312_1 Capim_virus
35313_1 Gamboa_virus
35314_1 Koongol_virus
35316_1 Nyando_virus
35319_1 Tete_orthobunyavirus
35341_1 Watermelon_chlorotic_stunt_virus
35343_1 Pseudomonas_virus_phiCTX
35344_1 Streptococcus_phage_T12
35345_1 Lactococcus_phage_TP901-1
35350_1 Apple_stem_pitting_virus
35525_0 Daphnia_magna
35570_0 Stomoxys_calcitrans
35593_1 Peanut_chlorotic_streak_virus
35612_1 Vesicular_exanthema_of_swine_virus
35620_0 Streptomyces_hirsutus
35623_0 Acholeplasma_oculi
35703_0 Citrobacter_amalonaticus
35722_1 Parasitella_parasitica
35743_0 Halorubrum_sodomense
35754_0 Dactylosporangium_aurantiacum
35755_0 Corynebacterium_kutscheri
35760_0 Bifidobacterium_choerinum
35806_0 Rhodovulum_sulfidophilum
35814_0 Bordetella_holmesii
35817_0 Helicobacter_heilmannii
35841_0 Bacillus_thermoamylovorans
35883_0 Ipomoea_nil
36022_1 Cyberlindnera_fabianii
36050_1 Fusarium_poae
36300_0 Pelecanus_crispus
36329_1 Plasmodium_falciparum_3D7
36330_1 Plasmodium_ovale
36343_1 Lactococcus_virus_bIL67
36355_1 Pseudalatia_unipuncta_granulovirus
36362_1 Polyomavirus_sp.
36363_1 Lymphocystis_disease_virus_1
36403_1 Potato_virus_T
36427_1 Rotavirus_C
36646_1 Penicillium_coprophilum
36772_1 Subterranean_clover_stunt_virus
36805_0 Microbacterium_aurum
36809_0 Mycobacteroides_abscessus
36818_0 Streptomyces_subrutilus
36849_0 Oxobacter_pfennigii
36870_0 Wigglesworthia_glossinidia_endosymbiont_of_Glossina_brevipalpis
36875_0 Porphyromonas_canoris
36911_1 Clavispora_lusitaniae
37001_0 Glossina_brevipalpis
37003_0 Kryptolebias_marmoratus
37040_0 Gavia_stellata
37105_1 Lactobacillus_phage_JCL1032
37108_1 Meleagrid_alphaherpesvirus_1
37124_1 Chikungunya_virus
37125_1 Lilac_ring_mottle_virus
37126_1 Citrus_leaf_rugose_virus
37127_1 Citrus_variegation_virus
37128_1 Potato_mop-top_virus
37131_1 Dolphin_morbillivirus
37138_1 Galleria_mellonella_densovirus
37206_1 Helicoverpa_armigera_stunt_virus
37293_0 Aotus_nancymaae
37296_1 Human_gammaherpesvirus_8
37325_1 Muscovy_duck_parvovirus
37329_0 Nocardia_farcinica
37332_0 Nocardia_seriolae
37344_0 Athalia_rosae
37360_1 Plasmodiophora_brassicae
37554_1 Escherichia_virus_HK97
37621_0 Priapulus_caudatus
37653_0 Octopus_bimaculoides
37659_0 Clostridium_algidicarnis
37665_1 Ectocarpus_siliculosus_virus_1
37682_0 Aegilops_tauschii
37692_0 Candidatus_Phytoplasma_mali
37733_1 Prunus_necrotic_ringspot_virus
37915_0 Dietzia_maris
37916_0 Mycobacterium_chlorophenolicum
37923_0 Kocuria_kristinae
37927_0 Sinomonas_atrocyanea
37961_1 Atkinsonella_hypoxylon_virus
38012_1 Malacosoma_neustria_nucleopolyhedrovirus
38026_0 Methanolobus_vulcani
38062_1 Cassava_vein_mosaic_virus
38123_0 Pachypsylla_venusta
38143_1 Simian_hemorrhagic_fever_virus
38170_1 Avian_orthoreovirus
38251_1 Goose_parvovirus
38300_0 Streptomyces_pristinaespiralis
38301_0 Corynebacterium_minutissimum
38313_0 Shewanella_algae
38323_0 Bartonella_henselae
38416_1 Simian_adenovirus_19
38420_1 Simian_adenovirus_3
38432_1 Simian_adenovirus_13
38525_1 Avian_metapneumovirus
38626_0 Phascolarctos_cinereus
38654_0 Alligator_sinensis
38766_1 Lagos_bat_lyssavirus
38767_1 Duvenhage_lyssavirus
38804_1 Yaba_monkey_tumor_virus
39046_1 Cassava_common_mosaic_virus
39101_1 Simian_T-lymphotropic_virus_3
39113_1 Hepatitis_GB_virus_B
39116_1 Leishmania_RNA_virus_2_-_1
39416_1 Tuber_melanosporum
39420_1 Feldmannia_species_virus
39432_0 Saimiri_boliviensis_boliviensis
39443_1 Carnation_Italian_ringspot_virus
39482_0 Faecalicatena_contorta
39640_1 Cotesia_congregata_bracovirus
39645_0 Mesorhizobium_ciceri
39681_1 Asparagus_virus_2
39720_1 Walleye_dermal_sarcoma_virus
39758_0 Mayetiola_destructor
39774_0 Methylomicrobium_agile
39803_1 Escherichia_virus_Qbeta
39804_1 Escherichia_virus_FI
39947_0 Oryza_sativa_Japonica_Group
39950_0 Dialister_pneumosintes
39960_0 Erythrobacter_litoralis
39966_1 Hypsizygus_marmoreus
40004_1 Tyuleniy_virus
40012_1 Saumarez_Reef_virus
40050_1 African_horse_sickness_virus
40051_1 Bluetongue_virus
40052_1 Changuinola_virus
40053_1 Corriparta_virus
40056_1 Eubenangee_virus
40057_1 Lebombo_virus
40058_1 Orungo_virus
40059_1 Palyam_virus
40060_1 Umatilla_virus
40061_1 Wallal_virus
40062_1 Warrego_virus
40065_1 Chenuda_virus
40067_1 Wad_Medani_virus
299123_0 Lonchura_striata
40199_1 Fusarium_avenaceum
40215_0 Acinetobacter_junii
40270_1 Snakehead_retrovirus
40271_1 Hepatitis_C_virus_genotype_2
40279_1 Panicum_mosaic_virus
40281_1 Cryphonectria_hypovirus_1
40282_1 Cryphonectria_hypovirus_2
40296_1 Penicillium_italicum
40302_1 Nosema_ceranae
40318_0 Streptomyces_nodosus
40324_0 Stenotrophomonas_maltophilia
40324_1 Stenotrophomonas_maltophilia
40324_2 Stenotrophomonas_maltophilia
40335_0 Legionella_tucsonensis
40520_0 Blautia_obeum
40521_1 Listeria_phage_A118
40522_1 Listeria_phage_A500
40537_1 Epsilonpapillomavirus_1
40538_1 Human_papillomavirus_type_48
40539_1 Human_papillomavirus_type_50
40540_1 Human_papillomavirus_type_60
40571_0 Lentzea_albidocapillata
40576_0 Xenorhabdus_bovienii
40631_1 Escherichia_virus_N15
40640_1 Potato_virus_V
40666_1 Ryegrass_mosaic_virus
40687_1 Peanut_bud_necrosis_virus
40754_0 Thioploca_ingrica
40932_0 Rhopalosiphum_padi
40979_1 Cocksfoot_mottle_virus
41047_1 Aspergillus_thermomutatus
41427_0 Anopheles_atroparvus
41431_0 Cyanothece_sp._PCC_8801
41447_0 Seriola_dumerili
41459_1 Sweet_potato_mild_mottle_virus
41460_1 Yam_mosaic_virus
41514_0 Salmonella_enterica_subsp._arizonae_serovar_62:z4,z23:-
41668_1 Entamoeba_moshkovskii
41678_1 Turkey_adenovirus_3
41688_1 Lomentospora_prolificans
41763_1 Agropyron_mosaic_virus
41764_1 Hordeum_mosaic_virus
41856_1 Hepatitis_C_virus_genotype_1
41875_0 Bathycoccus_prasinos
41899_0 Burkholderia_plantarii
42004_1 Leek_yellow_stripe_virus
42026_0 Drosophila_bipectinata
42182_1 Hepatitis_C_virus_genotype_6
42253_0 Nitrospira_moscoviensis
42254_0 Sorex_araneus
42256_0 Rubrobacter_radiotolerans
42345_0 Phoenix_dactylifera
42475_1 Rice_ragged_stunt_virus
42478_1 Saccharomyces_cerevisiae_virus_L-BC_(La)
42514_0 Pygocentrus_nattereri
42565_0 Halomonas_salina
42630_1 Echinochloa_hoja_blanca_tenuivirus
42631_1 Brome_streak_mosaic_virus
42673_1 Fusarium_nygamai
42680_1 Spinach_latent_virus
42764_1 Oliveros_mammarenavirus
42789_1 Enterovirus_D68
42882_1 Cherry_virus_A
42890_1 Sarcocystis_neurona
43041_0 Anopheles_christyi
43130_1 Onion_yellow_dwarf_virus
43151_0 Anopheles_darlingi
43179_0 Ictidomys_tridecemlineatus
43240_1 Bean_common_mosaic_necrosis_virus
43263_0 Pseudomonas_alcaligenes
43305_0 Butyrivibrio_proteoclasticus
43354_0 Prauserella_rugosa
43657_0 Pseudoalteromonas_luteoviolacea
43658_0 Pseudoalteromonas_rubra
43685_1 Lactococcus_phage_r1t
43687_0 Metallosphaera_sedula
43700_0 Monopterus_albus
43761_1 Barfin_flounder_nervous_necrosis_virus
43763_1 Redspotted_grouper_nervous_necrosis_virus
43764_1 Tiger_puffer_nervous_necrosis_virus
43928_0 Halobaculum_gomorrense
43989_0 Cyanothece_sp._ATCC_51142
44008_0 Enterococcus_cecorum
44024_1 Kokobera_virus
44026_1 Sepik_virus
44056_1 Aureococcus_anophagefferens
44060_0 Streptomyces_megasporus
44088_1 Canarypox_virus
44130_1 Human_rhinovirus_B3
44158_1 Aura_virus
44252_0 Paenibacillus_macerans
44394_0 Zonotrichia_albicollis
44415_1 Eimeria_mitis
44421_1 Lychnis_ringspot_virus
44560_1 Ageratum_yellow_vein_virus
44560_2 Ageratum_yellow_vein_virus
44561_1 Murine_type_C_retrovirus
44562_1 Pothos_latent_virus
44574_0 Nitrosomonas_communis
44577_0 Nitrosomonas_ureae
44742_0 Desulfovibrio_fairfieldensis
44930_0 Natronobacterium_gregoryi
45056_0 Legionella_adelaidensis
45065_0 Legionella_geestiana
45068_0 Legionella_londiniensis
45070_0 Legionella_nautarum
45073_0 Legionella_quinlivanii
45076_0 Legionella_worsleiensis
45103_1 Oat_golden_stripe_virus
45219_1 Guanarito_mammarenavirus
45220_1 Flexal_mammarenavirus
45221_1 Latino_mammarenavirus
45223_1 Tamiami_mammarenavirus
45224_1 Leek_white_stripe_virus
45235_1 Tolypocladium_capitatum
45237_1 Helminthosporium_victoriae_virus_190S
45243_0 Capnocytophaga_haemolytica
45286_1 Eremothecium_sinecaudum
45351_0 Nematostella_vectensis
45354_1 [Candida]_intermedia
45361_0 Mycoplasma_conjunctivae
45370_1 Porcine_adenovirus_5
45455_1 Macacine_gammaherpesvirus_4
45607_1 Wickerhamiella_sorbophila
45610_0 Psychrobacter_urativorans
45658_0 Vibrio_scophthalmi
45661_1 Banana_bract_mosaic_virus
45764_1 Mycobacterium_phage_DS6A
45779_0 Papilio_glaucus
46014_1 Acholeplasma_virus_L2
46015_1 Autographa_californica_nucleopolyhedrovirus
46021_1 Paramecium_bursaria_Chlorella_virus_NY2A
46076_1 Artichoke_latent_virus
46170_0 Staphylococcus_aureus_subsp._aureus
46206_0 Pseudobutyrivibrio_ruminis
46234_0 Anabaena_sp._90
46242_1 Spodoptera_litura_nucleopolyhedrovirus
46253_1 Bombyx_mori_densovirus_1
46256_0 Weissella_hellenica
46350_1 Adeno-associated_virus_-_3
46433_1 Reticulomyxa_filosa
46436_1 Beet_soil-borne_virus
46448_1 Horseradish_curly_top_virus
46473_1 Breda_virus
46541_0 Thermosipho_melanesiensis
46618_1 Rhizoctonia_solani_virus_717
46619_1 Sweet_potato_virus_G
46771_1 Simian_virus_12
46839_1 Colorado_tick_fever_virus
